symbol,log2FC_mut_vs_ctrl,t,p,fdr_bh
ZNF804B,0.9350383051528737,2.9159203192862986,0.011281395614264538,0.020691153885243785
GOLGA6L10,0.6298427800915596,2.915806441968211,0.011283935960582378,0.020691153885243785
WEE2-AS1,0.5389619378506343,2.9146221632930356,0.011310387904710856,0.0207334562966141
MORC2-AS1,0.9541975421640058,2.911633174194172,0.011377421062819108,0.02084387062614499
FGFR2,0.766037002924299,2.9099585361961897,0.011415148180883182,0.020900495325213233
TOB2P1,0.5551153779663828,2.909493973244118,0.011425635864194534,0.020913451133924305
NDP,0.9824188748211646,2.905326185576997,0.011520149763484023,0.021067576983937072
FKBP1A-SDCBP2,1.0448282544882543,2.902492460486557,0.011584849095508701,0.021154341660848477
ADCY8,0.4698184466684481,2.902092328159083,0.011594013592962821,0.021164771686975014
MIR570,0.5109076384184104,2.9012086265130566,0.011614278842312833,0.02119545379677811
LOC112267861,0.35164976149509,2.9003559389499944,0.011633865854090805,0.021224880263564474
SELENOO,0.27364930802443005,2.899378670173565,0.011656354517769802,0.021259581432290654
EVI5,0.21134361237896818,2.8980320835398308,0.011687411799067118,0.021299055942745147
LOC101929285,1.3137907029795146,2.8979883609766506,0.01168842156466471,0.021299055942745147
TMCO1-AS1,0.7947549795183657,2.8974405687684923,0.011701080002297625,0.021315786155745746
GCC2,0.4316228214620588,2.894283803481249,0.011774289635424557,0.02143641088956119
PHACTR2,0.6576648152119111,2.8940032243291003,0.011780818368642268,0.021441928919173722
PCDH20,0.8455028962318576,2.892290610528141,0.011820745933734274,0.021501831624270357
INTS6-AS1,0.5489525666893863,2.8908291305714116,0.011854923663116997,0.0215576036947218
ZNF891,0.40244438651952547,2.8905996932110014,0.011860298020300733,0.021560980683405544
ADAMTS2,0.5196846267782862,2.8895933889814134,0.011883898030268786,0.021591077334187213
FLJ42627,0.8189527830039545,2.889033494051305,0.01189704873260755,0.02160856554989164
LOC107986246,1.0077065283335562,2.883432756223507,0.012029386452384255,0.021810156448717977
STAG3L1,0.27286890625807025,2.8810106482440436,0.012087064063556799,0.02190825035765913
GTF2IP13,1.4128963480577663,2.880053523177386,0.012109930799631874,0.021942942197647964
LINC01844,1.284863027601091,2.8799100076176596,0.012113363196874503,0.021942942197647964
LINC01160,1.2806879475684234,2.8792930232708898,0.012128130211747325,0.021963201831022485
ZNF793,0.7105165352887443,2.8780768369840657,0.012157290379615554,0.022003008570133847
NBPF20,0.6302944568261805,2.8766812613025854,0.012190836483941597,0.022057179741503355
GRHL1,0.9161710691960775,2.8765324880659886,0.012194417968018739,0.022057179741503355
INE1,1.5616946660219313,2.8747262769945525,0.012237982116806495,0.022127124414116166
LOC100996724,0.31554549749733757,2.87371911494187,0.012262340204053425,0.022160420239047022
DIRC3,0.608995272591769,2.872206899919893,0.01229900226907799,0.02222012493647158
CASC18,0.8053787456937568,2.8695213056957503,0.012364376879380932,0.022318501257539786
LOC107985320,1.3309191061404897,2.8691716006388512,0.012372914683700125,0.022327337948508025
CEP152,2.156727786553502,2.867194708380751,0.012421287959742216,0.022401440186295904
LOC105372098,0.8637923807312171,2.8662097474219133,0.012445458489797135,0.022438429571310717
AGAP5,1.4854185975268133,2.86418868506837,0.012495199008817681,0.022492802937379146
FRMD4A,0.3301735054008001,2.8641657725733114,0.012495764025896035,0.022492802937379146
TBC1D3I,0.7656618700674167,2.8640900124807622,0.012497632431437745,0.022492802937379146
PLXNB3,0.6179430242435869,2.863636192010716,0.012508830348691269,0.02250634870486571
RN7SL674P,1.0491150638441786,2.861657177701616,0.01255777716645286,0.022574537838814083
PAXBP1,0.36837177774292934,2.860928420615297,0.012575848724267565,0.022593772766635455
LOC441242,0.4177623315365802,2.8596590820778864,0.012607386394932292,0.02263716420648358
BPTF,0.6799283349005322,2.858255768397028,0.01264234301448585,0.022686640128453825
ANKAR,0.47384263537721216,2.8574495981180785,0.012662467706023044,0.022716103903401015
LOC105373252,0.5926663877106793,2.857067853869116,0.012672008263271141,0.022726568359816297
ZNF165,0.47278580884319615,2.854913617351792,0.012725979169972096,0.022816686841745818
ANKLE1,0.4930029841396909,2.8480506299617465,0.012899426406541776,0.023103707871595235
CLUHP3,0.8279645034588877,2.8479832536073797,0.012901140627156686,0.023103707871595235
PCDH12,0.49703763650942007,2.8475316320223985,0.012912636756665673,0.02311754185699783
NRXN3,0.48369430960458887,2.845946177832094,0.012953074357573554,0.023176399828349646
ZNF396,0.46317533881761885,2.8452578788345315,0.012970668271395779,0.023201107821317804
CHRNA10,1.6302462327894771,2.839953062736054,0.013107054611315987,0.023401869285020544
ZNF33A,0.20473554855607545,2.8398534931875528,0.013109627915947887,0.023401869285020544
TNFSF13B,0.6812054338675891,2.839399970544236,0.013121355147954787,0.023413228776734362
CPS1,0.6086538716498856,2.8373414488875075,0.013174713849780856,0.02349752571985937
OSBPL7,0.36349386801156847,2.8361348366129624,0.013206089005254603,0.023539786450192123
LOC105374298,0.8753615486136634,2.8353225478667925,0.01322725187728997,0.023570655234821953
C19orf38,0.6070586955158412,2.8305424904852257,0.013352462706778175,0.023781097866318934
ANP32A-IT1,1.0242248393783986,2.8294190859611055,0.013382057576918469,0.0238196985849903
C14orf178,1.2494326686525625,2.8294003499374623,0.013382551700930929,0.0238196985849903
AGAP12P,0.7525906677824333,2.8285495401145333,0.013405008881726927,0.02385274439622237
LOC107987147,0.8892059722502365,2.8268383315415884,0.01345028807662439,0.02391942730191689
CDC42-AS1,1.2444802760273226,2.825328754630645,0.013490356245548703,0.023983724995711584
LOC105377771,0.36584235807496246,2.8249863788010345,0.013499460041795013,0.023992951596463738
HMGB2,0.5679750876698063,2.8241076067592656,0.01352285417180062,0.024020601585957056
RNF212,0.7874965363546098,2.823740256819719,0.013532645288286162,0.024031030016568415
LOC100132287,1.0637744314808268,2.8227330851238657,0.013559525404475255,0.02407178995929143
BEST1,0.5099484670598509,2.81789773905039,0.013689303581554742,0.02429514503616982
HMOX1,1.2971845838913798,2.8143967575521387,0.013784025546007229,0.02442440276442091
SVIL,0.22788669817513454,2.8139370215663755,0.0137965115960205,0.024434414870319453
SLC16A1-AS1,0.94970368226879,2.813688728923021,0.013803259618056066,0.024434414870319453
BMS1P2,0.6462614867074221,2.8133978293837134,0.013811169702938652,0.024440666939669148
ZNF137P,1.0122489206821796,2.8127943379974902,0.013827593863793827,0.02446266966379687
ZNF418,0.3836340434917992,2.809875709182516,0.013907294923903937,0.024589477324352793
LOC101928096,1.4667326040700512,2.807952927038678,0.013960046905897312,0.02467563077657166
LOC107984583,1.4674259802685816,2.8074232240646535,0.013974613763738637,0.024694258394845153
LOC105378083,0.6532426811368807,2.8037330358667467,0.014076507196350362,0.024852819445169275
TPTE2P1,0.4962592150892717,2.8012211977923784,0.014146278977388186,0.024961626405120778
LOC399783,1.016032586259717,2.8002931394414015,0.014172143222670634,0.02499307116565807
LOC102725044,1.6031084627734211,2.8000532975044994,0.01417883493597923,0.024997485808902122
LOC112267870,1.3708746769304223,2.798737622433593,0.014215597899311712,0.02504789167081943
LLPH-DT,1.0894655976139536,2.797819409113831,0.01424131003428926,0.02508598577879114
AVIL,0.4531387672482249,2.795305492733718,0.01431193830588008,0.025195916661414384
LOC105377134,1.631365355920758,2.7938995056763765,0.014351588469455707,0.025251216222090554
PLOD2,0.6307183286379262,2.793276835076453,0.014369182630514852,0.025274918084664574
LOC100996660,0.5072692026153754,2.7915659060716105,0.014417635126247063,0.025345598888412528
POLI,0.2723558878374032,2.7897165701983564,0.014470186666133542,0.025418675419264604
HMGN1P1,0.9687137234459857,2.7896653817300443,0.014471643917330093,0.025418675419264604
EFCAB12,1.1485270327623716,2.7885006855906105,0.014504839645751885,0.025469684052838455
CILP,1.6557175354993763,2.785126450712683,0.01460143107801792,0.025631950890105913
EBLN2,1.3154171994120478,2.782413730624302,0.014679540976864944,0.02575431774132287
LOC101927300,0.536684653871693,2.7815411985245,0.014704751197285065,0.02579116590539555
UBAP1L,0.6896728758485976,2.780981552615113,0.014720943383048355,0.02581218047428101
MUC20P1,1.257646291025173,2.7801813176271812,0.014744126747780296,0.025844424828464087
ZC3H18-AS1,1.3067748853488177,2.780055853127539,0.014747764771609686,0.025844424828464087
LOC105379857,0.8453132796440804,2.7795515999929927,0.01476239515570629,0.02586266999270636
LOC100132062,1.1391872240808303,2.779361226066021,0.014767922341229634,0.0258649611290679
LOC107987250,0.7918999899083783,2.7785480266427762,0.014791554960980047,0.025898952273866807
TRPS1,0.36138715440673624,2.778259099819651,0.014799960428330107,0.0259062699673511
KCNQ1OT1,0.7116477421377742,2.7723864410960313,0.014971821635641147,0.02617720097731895
LINC00638,0.8205726311562067,2.7721090495867187,0.014979987372634443,0.026184009864342498
DAPK2,0.8664631893935503,2.7702560303752346,0.015034647345431014,0.02625952075786818
RPS2P32,0.6176513155762445,2.7689328740590087,0.015073796540709271,0.02631047061348173
LOC100129293,0.9951087442361877,2.7675938092580035,0.015113517656929863,0.02636478748918044
SNORA63,0.3825029249729119,2.7664302166069685,0.015148116565029138,0.026417625759211555
VHL,0.5692766695050376,2.765836827821008,0.015165790443524275,0.0264409258870318
MYH10,0.3046349986973955,2.761346846607237,0.015300176237959304,0.026660056946756834
LOC105372708,1.318299226246628,2.7611476265349006,0.015306165747011607,0.026662914472628915
ZNF785,0.9009636316870974,2.759728943146225,0.015348884308664728,0.02672973318525988
LOC100190986,0.9212985776124563,2.757575351957881,0.015413954197030247,0.026835427216073675
LYG1,1.195885891915812,2.756614090835754,0.015443085035741336,0.026878509730009763
DNASE1,0.7059229845351181,2.7551566949348234,0.015487353522217473,0.02694790720726458
HP11014,1.1564862176416382,2.7543582465813174,0.015511658851615326,0.026982539375823483
SNORA92,1.030776516936832,2.7506595224896295,0.015624736390590978,0.027156119669498924
CAPRIN2,0.4948975593138282,2.7475357418475275,0.015720861997129975,0.02729996715082344
RPAP2,0.7130631991420568,2.747093635733906,0.01573451302995424,0.027315934543647544
LOC105378890,1.1909692870441098,2.744318078987903,0.015820478831744186,0.027457399557925217
CSRP1,0.5974441984915853,2.743795225465363,0.015836724015098533,0.02747781438226833
TBC1D3D,0.8185299720571633,2.743149157626931,0.01585681993839075,0.02750489706347915
RNF115,0.3335426208898105,2.742605401384243,0.015873752707633325,0.0275264792355848
C7orf61,1.363985433491588,2.739100256731638,0.015983327560184384,0.027700819322570052
LINC01144,0.6859425042562993,2.73792428061914,0.016020254657510346,0.02774912716884386
SEPTIN14P15,0.4122183868639093,2.732911856356172,0.016178584593695873,0.02799963962714729
RAPGEF2,0.28510310461559774,2.7300170342405123,0.016270717516095858,0.02815114264004166
SLC17A9,1.6729334021612614,2.7296434360695248,0.01628264508806407,0.028163830245438132
SAP25,1.0604365700273253,2.727601762197065,0.01634797844350822,0.028260887721011103
DUSP23,0.7113992894570221,2.7265873568792665,0.016380534091895268,0.028301204617620628
LOC106699570,0.6767717305058945,2.72282429327229,0.016501855249380054,0.028486728436693812
STK36,0.47232725862120073,2.7213164523050097,0.016550712940997157,0.028563026556394304
SCARNA12,0.9216528857579421,2.7201341129166896,0.01658912198556834,0.02862125465002362
CENPJ,0.40654616887871303,2.7192286748860504,0.016618594315319115,0.02865597275749822
LOC107985367,0.6361844918882562,2.717370728172654,0.01667923067901654,0.028752442087281043
TRIM66,0.7506532692788832,2.713784622437652,0.016796876577367132,0.028930838274588512
ETFB,0.6006611306752704,2.7086806079385797,0.016965711269511685,0.029180642559513647
SLC25A25-AS1,1.3312228326818687,2.706917589219353,0.01702441221016299,0.02927339322532935
NFKBIZ,0.9555841530980308,2.7065367567004874,0.017037118194277265,0.02928259626882012
SLC6A18,1.2739144452571112,2.706201822349253,0.017048300461489935,0.029289821140396105
UCP3,1.0160892938791732,2.7058814441855628,0.017059003423234846,0.02929999747392256
PLGLB2,0.5333098937272353,2.7052782453536897,0.017079172375671036,0.02932642203441553
STEAP2,0.5010896123931856,2.7041107706244776,0.017118274672336606,0.029377106310588853
CCDC9B,1.3372445340268453,2.7029208005090792,0.017158219919544103,0.02943741620677452
NBPF25P,0.16892366656999333,2.7026492022082333,0.01716734969276505,0.029444838728777213
DNAH1,0.7798683226911844,2.702364239488315,0.017176933784547523,0.029453036111685683
NIBAN3,0.48185348549794793,2.701410907245241,0.017209034809163425,0.029499827567162133
LOC101927402,0.5157001319222505,2.6993463741069856,0.017278752574852296,0.02961105766951204
TTLL13P,1.095512772631185,2.69697220736553,0.017359265625566812,0.029732410808808202
CALB1,0.6675984220581407,2.6955261294589867,0.017408483639836946,0.029808381204525277
GPR146,1.2894078149147143,2.6934463881158304,0.01747950639454537,0.029913281462468765
LOC101927314,1.4695504720865207,2.687881420888627,0.01767093531623438,0.030224004879608468
POLN,0.6829660639181141,2.685399674373338,0.017756959456036697,0.030345737793561457
LOC112267869,1.178408685011576,2.6821459567025814,0.01787035816908347,0.030514009909883472
ASB16-AS1,0.3394103702350772,2.680285024266078,0.017935531035154252,0.03061676559328754
LINC02562,0.7331900999448366,2.6795846139141397,0.017960120223727782,0.030650205170225868
MEGF11,0.6109424830755015,2.6793881591694517,0.017967022998819932,0.03065345142854611
ZNF117,0.5491054597526093,2.676151509913924,0.018081119423106334,0.030839527563617648
LOC101929937,1.5151549409435352,2.6747083231950026,0.0181322200454337,0.030918083137276377
CDON,0.3089793718638432,2.6724501303635315,0.01821245972968665,0.031019349327331733
FAM83E,1.5619220579663358,2.672439839333918,0.018212826184781084,0.031019349327331733
LOC112267994,0.7488545681231245,2.6723251718773944,0.01821690988228291,0.031019349327331733
LOC107986175,0.7380767327488733,2.671683589830202,0.018239775185813666,0.031049658952801384
HRK,0.6366437861580259,2.670715179099329,0.01827434103273469,0.03109986411178891
TSGA10,0.3761926633246979,2.6702406241006305,0.018291302683215542,0.031120090326980647
